"person_id","education_years","simulated_latent_ability","simulated_service_preference","simulated_principal_stratum","simulated_treatment_effect","simulated_earnings_without_service","simulated_earnings_with_service","scenario","simulated_lottery_order","draft_eligible","served_military","annual_earnings_thousands"
184,11,-0.661917802469085,-3.88683590279475,"Never-taker",-3.5,34.4299217215839,30.9299217215839,"Failure: non-random eligibility",2144,1,0,34.4299217215839
185,11,-0.708370354742552,0.00133550744681066,"Never-taker",-3.5,36.6997598386343,33.1997598386343,"Failure: non-random eligibility",3113,0,0,36.6997598386343
186,13,0.861443987310293,-0.124730487258582,"Never-taker",-3.5,46.2202545116788,42.7202545116788,"Failure: non-random eligibility",4388,0,0,46.2202545116788
187,15,1.15365004632231,-0.608521863082375,"Never-taker",-3.5,49.5421120101599,46.0421120101599,"Failure: non-random eligibility",4909,0,0,49.5421120101599
188,13,0.0225548732055344,0.131743569620108,"Complier",-5,47.614167256091,42.614167256091,"Failure: non-random eligibility",938,1,1,42.614167256091
189,11,0.258374647033892,0.108362828463007,"Never-taker",-3.5,44.6669338876699,41.1669338876699,"Failure: non-random eligibility",4535,0,0,44.6669338876699
190,13,-0.878993402898727,-1.23335469943312,"Never-taker",-3.5,47.16942447314,43.66942447314,"Failure: non-random eligibility",2503,0,0,47.16942447314
191,10,0.156235844076221,0.139985925454855,"Complier",-5,45.683387209232,40.683387209232,"Failure: non-random eligibility",2035,1,1,40.683387209232
192,16,0.872690074380785,-0.0984312324049621,"Never-taker",-3.5,51.2300936007246,47.7300936007246,"Failure: non-random eligibility",4320,0,0,51.2300936007246
193,12,0.55683775778808,-0.136649776998291,"Never-taker",-3.5,55.9908637471717,52.4908637471717,"Failure: non-random eligibility",4429,0,0,55.9908637471717
194,13,-1.0092152886255,-0.964429382976818,"Never-taker",-3.5,41.9445917211747,38.4445917211747,"Failure: non-random eligibility",1985,1,0,41.9445917211747
195,13,1.03208688418318,0.233982919309762,"Complier",-5,44.7100706934704,39.7100706934704,"Failure: non-random eligibility",4776,0,0,44.7100706934704
196,10,-0.980459067677302,1.1263121647508,"Complier",-5,39.7193639911223,34.7193639911223,"Failure: non-random eligibility",140,1,1,34.7193639911223
197,11,-1.22230729892037,-0.68205395840014,"Never-taker",-3.5,38.8008916238445,35.3008916238445,"Failure: non-random eligibility",502,1,0,38.8008916238445
198,13,0.106356958200348,1.13767450529947,"Complier",-5,51.2879833702425,46.2879833702425,"Failure: non-random eligibility",3090,0,0,51.2879833702425
199,13,-0.623475906240803,1.72623382266777,"Always-taker",-2,48.1650572372628,46.1650572372628,"Failure: non-random eligibility",951,1,1,46.1650572372628
200,14,-0.824526364601571,-0.275237302490426,"Never-taker",-3.5,53.1522318810747,49.6522318810747,"Failure: non-random eligibility",3452,0,0,53.1522318810747
201,11,-1.68614354594085,0.566212276208952,"Complier",-5,43.9401296952105,38.9401296952105,"Failure: non-random eligibility",570,1,1,38.9401296952105
202,13,1.56410964706288,-1.19724830349056,"Never-taker",-3.5,50.2043498536251,46.7043498536251,"Failure: non-random eligibility",3052,0,0,50.2043498536251
203,12,-0.651948416007504,0.192638724080838,"Complier",-5,35.8277965810206,30.8277965810206,"Failure: non-random eligibility",127,1,1,30.8277965810206
204,12,-0.549920054728636,0.552803524770785,"Complier",-5,46.7916810429442,41.7916810429442,"Failure: non-random eligibility",387,1,1,41.7916810429442
205,13,1.32781916572447,0.306063679325693,"Complier",-5,54.2296475182188,49.2296475182188,"Failure: non-random eligibility",4973,0,0,54.2296475182188
206,13,1.16997035326796,-0.0406718687483218,"Never-taker",-3.5,52.5189389672508,49.0189389672508,"Failure: non-random eligibility",2609,0,0,52.5189389672508
207,15,0.537052135655295,1.43356441539455,"Always-taker",-2,49.5425221909585,47.5425221909585,"Failure: non-random eligibility",2737,0,1,47.5425221909585
208,10,-1.37178305453445,-0.290146265001282,"Never-taker",-3.5,38.0516407323325,34.5516407323325,"Failure: non-random eligibility",2120,1,0,38.0516407323325
209,15,1.2853613823196,0.18598098141094,"Complier",-5,51.6731645709137,46.6731645709137,"Failure: non-random eligibility",3660,0,0,51.6731645709137
210,12,0.861785093355663,-0.0660978339882697,"Never-taker",-3.5,51.7059918868361,48.2059918868361,"Failure: non-random eligibility",3558,0,0,51.7059918868361
211,13,0.0411285573760023,-1.67364522447019,"Never-taker",-3.5,39.9825932077801,36.4825932077801,"Failure: non-random eligibility",1829,1,0,39.9825932077801
212,11,0.345537086480526,-0.526126134816064,"Never-taker",-3.5,45.7343814784359,42.2343814784359,"Failure: non-random eligibility",3135,0,0,45.7343814784359
213,12,-0.197878947403864,0.685411112798718,"Complier",-5,55.4136379206887,50.4136379206887,"Failure: non-random eligibility",1752,1,1,50.4136379206887
214,13,0.550135431704143,0.199455255054903,"Complier",-5,44.8793160589053,39.8793160589053,"Failure: non-random eligibility",2986,0,0,44.8793160589053
215,12,0.68316690921333,-0.874582284588216,"Never-taker",-3.5,44.7558184924923,41.2558184924923,"Failure: non-random eligibility",4632,0,0,44.7558184924923
216,11,-1.1139383806636,0.0712969776565443,"Never-taker",-3.5,36.0356187164204,32.5356187164204,"Failure: non-random eligibility",4184,0,0,36.0356187164204
217,16,2.19008539862442,0.280644545838832,"Complier",-5,53.9751875777762,48.9751875777762,"Failure: non-random eligibility",2057,1,1,48.9751875777762
218,13,0.510389370404195,-1.17290763621303,"Never-taker",-3.5,45.0233229381475,41.5233229381475,"Failure: non-random eligibility",2508,0,0,45.0233229381475
219,13,-1.03336781631836,1.13577331873463,"Complier",-5,42.8590599310515,37.8590599310515,"Failure: non-random eligibility",3747,0,0,42.8590599310515
220,11,-0.106916926741502,0.463831755862697,"Complier",-5,40.0478754126591,35.0478754126591,"Failure: non-random eligibility",2800,0,0,40.0478754126591
221,13,-0.0663512692109683,0.372091554032614,"Complier",-5,50.7913665984773,45.7913665984773,"Failure: non-random eligibility",656,1,1,45.7913665984773
222,12,-0.239746053308496,-0.99618280099867,"Never-taker",-3.5,45.4045356516117,41.9045356516117,"Failure: non-random eligibility",2632,0,0,45.4045356516117
223,12,-0.17901482710231,-0.239969689018059,"Never-taker",-3.5,41.9639969280637,38.4639969280637,"Failure: non-random eligibility",1665,1,0,41.9639969280637
224,11,-1.86105744887454,1.9074714699408,"Always-taker",-2,44.7640565127126,42.7640565127126,"Failure: non-random eligibility",298,1,1,42.7640565127126
225,13,0.356972644782547,-1.3113899801323,"Never-taker",-3.5,46.2008759484673,42.7008759484673,"Failure: non-random eligibility",3598,0,0,46.2008759484673
226,13,0.571295903316055,-0.4998089361165,"Never-taker",-3.5,47.0206387973936,43.5206387973936,"Failure: non-random eligibility",2711,0,0,47.0206387973936
227,15,1.0782329594932,0.965838735524037,"Complier",-5,53.2913697135672,48.2913697135672,"Failure: non-random eligibility",4387,0,0,53.2913697135672
228,14,0.960699029287169,0.0393683880752127,"Never-taker",-3.5,44.1963087697687,40.6963087697687,"Failure: non-random eligibility",3069,0,0,44.1963087697687
229,12,-0.092278925844102,0.216651945230214,"Complier",-5,45.650707161957,40.650707161957,"Failure: non-random eligibility",1697,1,1,40.650707161957
230,15,1.19629090015396,-0.336550185083955,"Never-taker",-3.5,60.7981887375578,57.2981887375578,"Failure: non-random eligibility",3901,0,0,60.7981887375578
231,13,0.462933964413051,1.30471098232372,"Complier",-5,51.7957157222335,46.7957157222335,"Failure: non-random eligibility",2971,0,0,51.7957157222335
232,13,1.39123943108851,-0.260626771235778,"Never-taker",-3.5,56.8962339482922,53.3962339482922,"Failure: non-random eligibility",3506,0,0,56.8962339482922
233,13,0.967776119442301,1.06124245577664,"Complier",-5,55.2318872709191,50.2318872709191,"Failure: non-random eligibility",3854,0,0,55.2318872709191
234,13,0.322771188040049,0.1470912134177,"Complier",-5,44.8019577356432,39.8019577356432,"Failure: non-random eligibility",3753,0,0,44.8019577356432
235,11,-0.81517488804137,2.09516647068997,"Always-taker",-2,48.9800531512659,46.9800531512659,"Failure: non-random eligibility",1832,1,1,46.9800531512659
236,15,0.0599952212730198,-0.493180017679429,"Never-taker",-3.5,41.4310845941733,37.9310845941733,"Failure: non-random eligibility",1611,1,0,41.4310845941733
237,10,-0.110619453843424,1.8780515927155,"Always-taker",-2,48.4292064293927,46.4292064293927,"Failure: non-random eligibility",3128,0,1,46.4292064293927
238,9,-1.7668936258537,-0.977976451356332,"Never-taker",-3.5,31.6796187767859,28.1796187767859,"Failure: non-random eligibility",209,1,0,31.6796187767859
239,14,0.320657309307511,1.87601515001976,"Always-taker",-2,50.9875332743794,48.9875332743794,"Failure: non-random eligibility",3631,0,1,48.9875332743794
240,14,0.0137233782379501,1.55399879389556,"Always-taker",-2,52.3835421870621,50.3835421870621,"Failure: non-random eligibility",1674,1,1,50.3835421870621
241,15,0.546855683431013,-1.42439818508182,"Never-taker",-3.5,45.2130932121967,41.7130932121967,"Failure: non-random eligibility",4437,0,0,45.2130932121967
242,9,-1.34556431067586,0.36528732115772,"Complier",-5,39.799495932738,34.799495932738,"Failure: non-random eligibility",1016,1,1,34.799495932738
243,13,0.229342390294563,-0.830431988914896,"Never-taker",-3.5,42.2390305056964,38.7390305056964,"Failure: non-random eligibility",4436,0,0,42.2390305056964
244,11,-1.68442033511788,1.39703083807945,"Always-taker",-2,44.1874941238433,42.1874941238433,"Failure: non-random eligibility",711,1,1,42.1874941238433
245,12,0.302966317772614,-0.0324052378625212,"Never-taker",-3.5,41.398895632468,37.898895632468,"Failure: non-random eligibility",1663,1,0,41.398895632468
246,13,0.134412098560124,0.21625227606452,"Complier",-5,48.1644234113036,43.1644234113036,"Failure: non-random eligibility",2182,1,1,43.1644234113036
247,12,0.641075344277479,-0.119810512592356,"Never-taker",-3.5,43.4325557581526,39.9325557581526,"Failure: non-random eligibility",1412,1,0,43.4325557581526
248,14,0.391297703239267,0.428228438666211,"Complier",-5,47.3304029668408,42.3304029668408,"Failure: non-random eligibility",3568,0,0,47.3304029668408
249,14,0.622712742640909,-0.482505215879735,"Never-taker",-3.5,46.4363188430733,42.9363188430733,"Failure: non-random eligibility",1525,1,0,46.4363188430733
250,13,0.468061372331409,-0.240805577897196,"Never-taker",-3.5,49.2749598032165,45.7749598032165,"Failure: non-random eligibility",1446,1,0,49.2749598032165
251,13,0.295749129300422,1.32518035974856,"Always-taker",-2,51.4496948790687,49.4496948790687,"Failure: non-random eligibility",716,1,1,49.4496948790687
252,10,-1.35102611678194,1.24656669662596,"Complier",-5,37.8175941048222,32.8175941048222,"Failure: non-random eligibility",2596,0,0,37.8175941048222
253,11,-0.741441837889842,-0.241636979946822,"Never-taker",-3.5,41.5778262309808,38.0778262309808,"Failure: non-random eligibility",545,1,0,41.5778262309808
254,14,1.29618018668978,0.569148538143396,"Complier",-5,56.5721943261375,51.5721943261375,"Failure: non-random eligibility",4827,0,0,56.5721943261375
255,13,0.0212955689293929,-0.853884889228163,"Never-taker",-3.5,50.0453695246784,46.5453695246784,"Failure: non-random eligibility",2250,1,0,50.0453695246784
256,9,-1.6015422383304,-1.39481150465448,"Never-taker",-3.5,30.1159663779263,26.6159663779263,"Failure: non-random eligibility",1398,1,0,30.1159663779263
257,10,-0.995515777360653,1.32601551467575,"Always-taker",-2,40.122361469673,38.122361469673,"Failure: non-random eligibility",599,1,1,38.122361469673
258,13,0.52483885678594,0.43591535964168,"Complier",-5,47.1340633495795,42.1340633495795,"Failure: non-random eligibility",4498,0,0,47.1340633495795
259,9,-1.27404532641759,-0.311762746591633,"Never-taker",-3.5,39.6391428450092,36.1391428450092,"Failure: non-random eligibility",1362,1,0,39.6391428450092
260,13,0.323254685514196,-0.887527465307657,"Never-taker",-3.5,48.9632175532414,45.4632175532414,"Failure: non-random eligibility",2274,1,0,48.9632175532414
261,10,-1.39011214290422,0.0370729686606741,"Never-taker",-3.5,34.2898159504505,30.7898159504505,"Failure: non-random eligibility",692,1,0,34.2898159504505
262,12,-0.847404221993538,-0.875635990397273,"Never-taker",-3.5,44.5476374621585,41.0476374621585,"Failure: non-random eligibility",1588,1,0,44.5476374621585
263,13,1.20856413437056,-0.732111923969256,"Never-taker",-3.5,47.0325480975155,43.5325480975155,"Failure: non-random eligibility",4573,0,0,47.0325480975155
264,14,1.41220896287246,0.548838238193871,"Complier",-5,50.5779738304192,45.5779738304192,"Failure: non-random eligibility",4823,0,0,50.5779738304192
265,12,0.256021749187886,0.453628239776278,"Complier",-5,41.1517168025772,36.1517168025772,"Failure: non-random eligibility",3348,0,0,41.1517168025772
266,11,0.0638234781323272,-1.29981972005449,"Never-taker",-3.5,42.9586663653654,39.4586663653654,"Failure: non-random eligibility",2417,1,0,42.9586663653654
267,11,-0.98493324506562,0.174127021185861,"Complier",-5,50.118273831455,45.118273831455,"Failure: non-random eligibility",2902,0,0,50.118273831455
268,9,-1.08733951197717,-0.234913365197103,"Never-taker",-3.5,35.7407772771226,32.2407772771226,"Failure: non-random eligibility",260,1,0,35.7407772771226
269,11,0.108965665282558,0.575424192056987,"Complier",-5,45.9277812274995,40.9277812274995,"Failure: non-random eligibility",4927,0,0,45.9277812274995
270,12,-0.361525611539473,0.233497948957039,"Complier",-5,56.095588843615,51.095588843615,"Failure: non-random eligibility",4660,0,0,56.095588843615
271,11,0.223513548005005,-2.62529577859387,"Never-taker",-3.5,40.9943388793975,37.4943388793975,"Failure: non-random eligibility",2871,0,0,40.9943388793975
272,14,0.288094089285329,0.116998936802692,"Never-taker",-3.5,46.1043383182624,42.6043383182624,"Failure: non-random eligibility",3521,0,0,46.1043383182624
273,15,1.74098466833694,-0.565415704546188,"Never-taker",-3.5,48.5538181535054,45.0538181535054,"Failure: non-random eligibility",3225,0,0,48.5538181535054
274,14,0.334622306428022,-0.603908325519898,"Never-taker",-3.5,35.9004274801941,32.4004274801941,"Failure: non-random eligibility",895,1,0,35.9004274801941
275,13,0.324756363970842,-0.443821975705822,"Never-taker",-3.5,43.3419785860881,39.8419785860881,"Failure: non-random eligibility",4482,0,0,43.3419785860881
276,15,1.47279402754177,0.218308351143296,"Complier",-5,49.1454659878577,44.1454659878577,"Failure: non-random eligibility",1418,1,1,44.1454659878577
277,14,0.634699043444614,-0.225234560218472,"Never-taker",-3.5,43.1322419098309,39.6322419098309,"Failure: non-random eligibility",4610,0,0,43.1322419098309
278,12,-0.453303857094288,0.17792424185007,"Complier",-5,44.4895958964463,39.4895958964463,"Failure: non-random eligibility",604,1,1,39.4895958964463
279,8,-1.97444416241518,1.64194574246993,"Always-taker",-2,38.9959383084652,36.9959383084652,"Failure: non-random eligibility",455,1,1,36.9959383084652
280,12,-0.892254746450618,0.662328601059348,"Complier",-5,46.721019315251,41.721019315251,"Failure: non-random eligibility",3350,0,0,46.721019315251
281,9,-2.40734501917343,-2.11077029927856,"Never-taker",-3.5,32.2830400367892,28.7830400367892,"Failure: non-random eligibility",3975,0,0,32.2830400367892
282,11,-0.679291036905643,0.350279508989833,"Complier",-5,39.093748061281,34.093748061281,"Failure: non-random eligibility",2588,0,0,39.093748061281
283,13,-0.107156827744588,-0.0456991096937933,"Never-taker",-3.5,41.4066084374871,37.9066084374871,"Failure: non-random eligibility",1125,1,0,41.4066084374871
284,11,-0.284319905114483,-0.895348876279196,"Never-taker",-3.5,36.0261561384965,32.5261561384965,"Failure: non-random eligibility",2294,1,0,36.0261561384965
285,12,0.466402767515867,1.45199322677662,"Always-taker",-2,47.9057721820912,45.9057721820912,"Failure: non-random eligibility",1272,1,1,45.9057721820912
286,14,2.05353702042849,-0.820562726760779,"Never-taker",-3.5,60.422220697354,56.922220697354,"Failure: non-random eligibility",3714,0,0,60.422220697354
287,12,-1.50292322077045,0.0235252010432941,"Never-taker",-3.5,41.7440476221576,38.2440476221576,"Failure: non-random eligibility",3299,0,0,41.7440476221576
288,10,-0.399927399609003,-0.126265934436383,"Never-taker",-3.5,35.8836244522125,32.3836244522125,"Failure: non-random eligibility",4375,0,0,35.8836244522125
289,13,0.468499543272124,-0.439009851739623,"Never-taker",-3.5,45.0008809992903,41.5008809992903,"Failure: non-random eligibility",4352,0,0,45.0008809992903
290,12,0.173338631616615,-0.186711762049532,"Never-taker",-3.5,50.8713956435383,47.3713956435383,"Failure: non-random eligibility",2933,0,0,50.8713956435383
291,12,0.012917457868958,2.00084309366219,"Always-taker",-2,45.4664420100777,43.4664420100777,"Failure: non-random eligibility",2600,0,1,43.4664420100777
292,11,-0.649513592088185,-2.36321698524183,"Never-taker",-3.5,36.3107005295379,32.8107005295379,"Failure: non-random eligibility",348,1,0,36.3107005295379
