"municipality_id","year","area","population","population_log","population_log_squared","elderly_share","population_density","log_population_density","pm10","elderly_pm10","hospital","unobserved_risk","year_centered","ordinary_mortality","previous_year_mortality","true_pandemic_effect","reporting_shock","observed_mortality_ideal","observed_mortality_failure","historical_average_prediction","scenario","observed_mortality","selected_ml_method","mlcm_prediction","intuitive_excess","mlcm_excess","true_excess","non_pandemic_shock","intuitive_error","mlcm_error","true_no_pandemic_mortality"
64,2020,"South and Islands",5724,8.6524026195825,74.8640710913582,22.1139546805716,157.884954066028,5.06186662898253,22.2233874973054,491.446983964193,0,-0.550791462639458,5,26.0850247859955,25.4067462087718,1.72082043940979,3,27.8058452254052,30.8058452254052,24.6074250093702,"Ideal: pandemic shock only",27.8058452254052,"Random forest",25.2324168766949,3.19842021603509,2.57342834871029,1.72082043940979,0,1.4775997766253,0.852607909300505,26.0850247859955
65,2020,"Center",1228,7.11312634674559,50.5965664247663,27.874501500398,160.647375374226,5.07921174788858,21.3608879397566,595.424102926579,1,1.84985948343589,5,31.2973896303384,30.7212910196831,5.29410562056227,1,36.5914952509006,37.5914952509006,29.979480642668,"Ideal: pandemic shock only",36.5914952509006,"Random forest",30.0499453846864,6.61201460823262,6.54154986621418,5.29410562056227,0,1.31790898767035,1.24744424565191,31.2973896303384
66,2020,"North East",2454,7.80567453286042,60.9285549129458,19.9812530185692,243.529370313655,5.4952375525535,32.707460111643,653.536036085498,0,0.632497299166768,5,26.8293675539947,27.0080518578252,10.2201083395932,0,37.0494758935879,37.0494758935879,26.1642752488509,"Ideal: pandemic shock only",37.0494758935879,"Random forest",26.2712463680779,10.8852006447369,10.77822952551,10.2201083395932,0,0.665092305143787,0.558121185916821,26.8293675539947
67,2020,"North West",6013,8.7017478552855,75.7204157369658,23.8645921133391,51.5890389553216,3.943309226576,26.4083519491256,630.224547651387,1,0.38533510284832,5,29.1230627746477,28.4347869372522,16.2063380686416,0,45.3294008432893,45.3294008432893,27.8710401269467,"Ideal: pandemic shock only",45.3294008432893,"Random forest",28.3521120294912,17.4583607163426,16.9772888137981,16.2063380686416,0,1.25202264770098,0.770950745156515,29.1230627746477
68,2020,"North East",2203,7.69743854002891,59.2505600775225,23.307582430971,141.776630536706,4.95425279471004,24.1234731456225,562.259838862911,0,-2.06751230476916,5,24.669471035954,24.7739856843593,9.98512548733591,0,34.6545965232899,34.6545965232899,24.409135632048,"Ideal: pandemic shock only",34.6545965232899,"Random forest",25.3883791098861,10.2454608912419,9.26621741340381,9.98512548733591,0,0.260335403905945,-0.718908073932106,24.669471035954
69,2020,"Center",630,6.4449849189022,41.5378306048768,19.4416756992787,235.615132137208,5.46219967780152,26.2198956392826,509.758707887865,0,2.04533516688494,5,26.5610879101035,27.4884681009189,4.70662532140597,1,31.2677132315094,32.2677132315094,26.3086097111496,"Ideal: pandemic shock only",31.2677132315094,"Random forest",26.9310887385233,4.95910352035987,4.33662449298619,4.70662532140597,0,0.252478198953894,-0.370000828419784,26.5610879101035
70,2020,"North West",1064,6.96954796916057,48.5745988944302,19.9569040798752,280.507043049349,5.63659883355786,29.6134713290892,590.993206786767,0,-0.833468264216774,5,25.348649639587,26.0309737669929,16.000850741558,0,41.3495003811451,41.3495003811451,25.623329945942,"Ideal: pandemic shock only",41.3495003811451,"Random forest",26.0786757578997,15.7261704352031,15.2708246232454,16.000850741558,0,-0.274680306354927,-0.730026118312619,25.348649639587
71,2020,"North West",3684,8.21179052043495,67.4335035515052,19.3036294098065,146.002338094307,4.98362263592467,29.4027284409602,567.579373461473,0,-0.918339076825339,5,25.6187071789827,26.982487855588,15.9142385256815,0,41.5329457046642,41.5329457046642,25.2401526459637,"Ideal: pandemic shock only",41.5329457046642,"Random forest",26.8462240603803,16.2927930587005,14.6867216442839,15.9142385256815,0,0.378554533018994,-1.2275168813976,25.6187071789827
72,2020,"North West",3919,8.27354131106538,68.4514858259055,17.4880792584055,468.979495665764,6.1505590482278,25.3302604528473,442.977602435449,0,-0.212719909063773,5,25.2946268897448,25.7370433984267,15.4294552498595,0,40.7240821396042,40.7240821396042,25.4859388057493,"Ideal: pandemic shock only",40.7240821396042,"Random forest",25.7769452154443,15.2381433338549,14.94713692416,15.4294552498595,0,-0.191311916004535,-0.482318325699501,25.2946268897448
73,2020,"Center",2444,7.80145317039013,60.8626715697902,21.6178529510469,71.4823466231236,4.26945051883915,21.8431689498278,472.20241434225,0,-1.54277529769251,5,24.3150452688452,23.7377532809376,4.63963395083863,1,28.9546792196839,29.9546792196839,23.1709945481891,"Ideal: pandemic shock only",28.9546792196839,"Random forest",23.766781606623,5.78368467149479,5.18789761306088,4.63963395083863,0,1.14405072065616,0.548263662222243,24.3150452688452
74,2020,"South and Islands",3345,8.11533806876119,65.8587119702847,20.4956439218659,35.3378628375643,3.56495499074384,24.6206117551957,504.615291672996,1,-1.37071131340008,5,23.0806171042633,22.6191347463118,1.71061195400448,3,24.7912290582678,27.7912290582678,22.4676021242611,"Ideal: pandemic shock only",24.7912290582678,"Random forest",23.4204458333191,2.3236269340067,1.37078322494867,1.71061195400448,0,0.613014980002224,-0.339828729055802,23.0806171042633
75,2020,"North West",2927,7.98172878479618,63.7079943940439,26.1811691195106,179.280705844972,5.18895276659432,25.3278193291412,663.111921284656,0,0.491724138882028,5,29.2560882897743,28.7934202907618,16.3855242559216,0,45.6416125456958,45.6416125456958,28.7046634372649,"Ideal: pandemic shock only",45.6416125456958,"Random forest",28.8447695783458,16.9369491084309,16.79684296735,16.3855242559216,0,0.551424852509356,0.411318711428454,29.2560882897743
76,2020,"Center",1901,7.55029670594786,57.006980347847,26.9691994237883,182.53620928517,5.2069485603845,21.4043126727935,577.257177001688,1,0.414310307224211,5,30.8701812798311,28.6150443053242,5.1975621234478,1,36.0677434032789,37.0677434032789,28.8094554357205,"Ideal: pandemic shock only",36.0677434032789,"Random forest",28.9309522077934,7.25828796755842,7.13679119548555,5.1975621234478,0,2.06072584411063,1.93922907203775,30.8701812798311
77,2020,"South and Islands",4392,8.38747017455844,70.3496559291073,16.5132261609403,87.5853535775757,4.47261378736042,26.7837104535184,442.285468148091,0,-0.208993947885466,5,22.8738370523966,22.5491068942651,1.42396290918525,3,24.2977999615818,27.2977999615818,22.0760754984682,"Ideal: pandemic shock only",24.2977999615818,"Random forest",22.5596901227653,2.2217244631136,1.7381098388165,1.42396290918525,0,0.797761553928349,0.314146929631242,22.8738370523966
78,2020,"Center",1483,7.30152110011711,53.3122103754554,21.2773786888882,97.8004656031041,4.58292933779737,24.8402644020591,528.535712414721,0,-0.166371001415701,5,24.7595410591439,26.2551489322521,4.81197846365737,1,29.5715195228013,30.5715195228013,25.4952793513553,"Ideal: pandemic shock only",29.5715195228013,"Random forest",26.0322056741274,4.07624017144592,3.53931384867391,4.81197846365737,0,-0.735738292211447,-1.27266461498346,24.7595410591439
79,2020,"South and Islands",5328,8.580641379444,73.6274064826266,18.1036199932158,81.1794668635302,4.39666234405154,12,217.24343991859,1,-1.67079007932037,5,22.1221632777102,22.1978833477825,0.564046498989271,3,22.6862097766994,25.6862097766994,21.5216429567239,"Ideal: pandemic shock only",22.6862097766994,"Random forest",21.9996818279992,1.1645668199755,0.686527948700238,0.564046498989271,0,0.600520320986227,0.122481449710967,22.1221632777102
80,2020,"South and Islands",5023,8.5217408100472,72.6200664336239,19.9281635156287,437.722614488899,6.08158540950348,14.4756039602905,288.472202708152,0,-0.44134346076065,5,25.5262759324665,23.0255367239186,0.938038563675026,3,26.4643144961416,29.4643144961416,23.3423742759198,"Ideal: pandemic shock only",26.4643144961416,"Random forest",23.5118897991924,3.12194022022176,2.95242469694916,0.938038563675026,0,2.18390165654674,2.01438613327413,25.5262759324665
81,2020,"North West",8440,9.0407594456691,81.7353313544551,23.4970224739706,242.113800188598,5.48940786433763,34.8748367235962,819.454822270397,1,0.549626328216843,5,29.3382014501711,30.9432629592646,16.758559342524,0,46.0967607926951,46.0967607926951,29.7920773765048,"Ideal: pandemic shock only",46.0967607926951,"Random forest",30.4344897814333,16.3046834161903,15.6622710112618,16.758559342524,0,-0.453875926333698,-1.09628833126219,29.3382014501711
82,2020,"South and Islands",1832,7.51331324043667,56.449875848921,23.3282123057103,387.380987414528,5.95940867236672,13.4249680874202,313.180505740725,0,0.740570341199691,5,27.0975236697985,26.1488798114597,1.23849941948308,3,28.3360230892816,31.3360230892816,25.6854180208325,"Ideal: pandemic shock only",28.3360230892816,"Random forest",25.9660850768573,2.6506050684491,2.36993801242433,1.23849941948308,0,1.41210564896602,1.13143859294125,27.0975236697985
83,2020,"Center",3151,8.05540979335887,64.889626938942,21.3625165797272,87.771853543422,4.47474087456974,25.9828155641447,555.058328277034,0,-0.343087626172048,5,26.3227858182888,24.7231920963413,4.90132221299565,1,31.2241080312844,32.2241080312844,24.6742153815893,"Ideal: pandemic shock only",31.2241080312844,"Random forest",24.5574707545241,6.54989264969509,6.66663727676032,4.90132221299565,0,1.64857043669945,1.76531506376468,26.3227858182888
84,2020,"South and Islands",5431,8.59982054001394,73.9569133204456,15.320290370062,997.61770170704,6.90537013850174,22.5295778158071,345.159674053071,0,-0.109328714007815,5,23.6496394957219,22.5417519730781,0.994950687548845,3,24.6445901832707,27.6445901832707,21.6654636524899,"Ideal: pandemic shock only",24.6445901832707,"Random forest",22.0696185217155,2.97912653078084,2.57497166155528,0.994950687548845,0,1.98417584323199,1.58002097400643,23.6496394957219
85,2020,"South and Islands",1247,7.12815015259071,50.8105245978789,18.8574504539401,98.3602302022533,4.58863655775043,15.1483021084819,285.658356472013,0,0.106661794896626,5,23.8824781750647,22.8351665897411,0.867348997262675,3,24.7498271723274,27.7498271723274,22.6681750719557,"Ideal: pandemic shock only",24.7498271723274,"Random forest",23.284118463333,2.08165210037173,1.46570870899442,0.867348997262675,0,1.21430310310905,0.598359711731749,23.8824781750647
86,2020,"North West",4347,8.37713352687729,70.1763661271316,22.5996985995985,84.7346808813158,4.43952497335948,25.2799222206485,571.31862280795,1,-1.69445458594374,5,24.2009539266567,26.54706758794,15.9882097011368,0,40.1891636277935,40.1891636277935,25.5344308285742,"Ideal: pandemic shock only",40.1891636277935,"Random forest",26.5170234196366,14.6547327992192,13.6721402081568,15.9882097011368,0,-1.33347690191755,-2.31606949297995,24.2009539266567
87,2020,"South and Islands",3950,8.28140075149497,68.5815984068615,22.0198885358395,99.2017976535766,4.59715613563446,14.1834343706024,312.317643896059,0,0.489097046614514,5,25.7316097480705,24.9438345755616,1.14767644462005,3,26.8792861926906,29.8792861926906,24.8346236188129,"Ideal: pandemic shock only",26.8792861926906,"Random forest",25.0383328612269,2.04466257387768,1.84095333146366,1.14767644462005,0,0.896986129257634,0.693276886843617,25.7316097480705
88,2020,"North East",600,5.90634009989238,34.8848533755968,28.5925662035851,230.453504896511,5.44004912797475,19.2529466646055,550.491152121827,0,1.70764489690293,5,30.3460865665195,30.5023558841294,10.2255368486523,0,40.5716234151718,40.5716234151718,29.9523566276814,"Ideal: pandemic shock only",40.5716234151718,"Random forest",30.3161374684782,10.6192667874904,10.2554859466936,10.2255368486523,0,0.393729938838097,0.0299490980413122,30.3460865665195
89,2020,"Center",4290,8.36402878156594,69.9569774588634,24.6869162273504,134.303117934859,4.90009931945373,20.4863744869543,505.745410761569,1,-0.26747620973848,5,28.0343933179704,26.0434701753269,4.88225529883087,1,32.9166486168012,33.9166486168012,26.4578667177901,"Ideal: pandemic shock only",32.9166486168012,"Random forest",26.5461512742694,6.45878189901109,6.37049734253182,4.88225529883087,0,1.57652660018022,1.48824204370095,28.0343933179704
90,2020,"North East",1169,7.0638614469767,49.8981385420838,19.9386265510294,208.473946326149,5.33981407576264,24.7278779496974,493.039923838452,0,-0.39136925565971,5,26.1789742568646,23.3633878188426,9.65684867682759,0,35.8358229336922,35.8358229336922,24.5970354793295,"Ideal: pandemic shock only",35.8358229336922,"Random forest",24.2404391342533,11.2387874543627,11.5953837994389,9.65684867682759,0,1.58193877753516,1.93853512261134,26.1789742568646
91,2020,"North East",730,6.59317521738884,43.4699594471904,28.6124942221479,92.0220156378816,4.52202784883302,26.8438038844163,768.068183543333,0,0.190475308415779,5,30.4821375427476,30.4641866523422,10.7590889360809,0,41.2412264788285,41.2412264788285,29.5844140997294,"Ideal: pandemic shock only",41.2412264788285,"Random forest",30.0172486803002,11.6568123790991,11.2239777985283,10.7590889360809,0,0.89772344301818,0.464888862447353,30.4821375427476
92,2020,"North West",6228,8.73680428225238,76.3317490663836,19.9990775329573,905.145664052674,6.80809588550243,24.9917940654086,499.812827201808,0,0.268167210964247,5,27.8349189036678,27.7502522937202,15.6819724129394,0,43.5168913166073,43.5168913166073,26.5771344838605,"Ideal: pandemic shock only",43.5168913166073,"Random forest",27.4991777609439,16.9397568327468,16.0177135556634,15.6819724129394,0,1.25778441980737,0.335741142723926,27.8349189036678
93,2020,"South and Islands",3443,8.14420534280697,66.3280806658056,24.2310592654736,232.76844482547,5.45004416038771,20.0745934726885,486.428664167005,0,-0.469822651353866,5,26.6135067801873,25.6001169917944,1.80328636202582,3,28.4167931422131,31.4167931422131,25.0033825544057,"Ideal: pandemic shock only",28.4167931422131,"Random forest",25.7038862860598,3.41341058780738,2.71290685615329,1.80328636202582,0,1.61012422578156,0.909620494127465,26.6135067801873
94,2020,"South and Islands",600,6.25321207361196,39.1026612375664,19.0602965380906,143.787710172065,4.96833797690629,18.3888816043771,350.497536383268,0,-0.676139511128113,5,23.9594065968587,23.8832520217439,1.1165026312319,3,25.0759092280906,28.0759092280906,22.9448709274534,"Ideal: pandemic shock only",25.0759092280906,"Random forest",23.6331973522795,2.13103830063725,1.44271187581113,1.1165026312319,0,1.01453566940535,0.32620924457923,23.9594065968587
95,2020,"South and Islands",4192,8.34082293834713,69.5693272888576,21.8146868794554,63.0293316549707,4.14360019986688,24.296802692434,530.027142907355,1,0.0557047689443001,5,26.1050381255366,24.6831789537108,1.833040044946,3,27.9380781704826,30.9380781704826,25.1152550016428,"Ideal: pandemic shock only",27.9380781704826,"Random forest",25.0168378074205,2.82282316883984,2.92124036306218,1.833040044946,0,0.989783123893845,1.08820031811618,26.1050381255366
96,2020,"North West",5036,8.52430112702455,72.663709704192,23.1884565520054,45.9050471719048,3.82657507119354,25.3404936042969,587.606934949609,1,-0.768398867302175,5,26.6251863062548,27.0790927820146,16.0572130727569,0,42.6823993790117,42.6823993790117,26.1409339095229,"Ideal: pandemic shock only",42.6823993790117,"Random forest",27.0329902462476,16.5414654694888,15.649409132764,16.0572130727569,0,0.484252396731875,-0.407803939992856,26.6251863062548
97,2020,"South and Islands",6617,8.79735787529643,77.3935055860402,25.4387652801817,81.6469121781534,4.40240400092002,24.0524155561497,611.863753754282,1,-0.675771690102369,5,26.6330569719272,27.8535469374033,2.21458156948599,3,28.8476385414132,31.8476385414132,25.8829895534089,"Ideal: pandemic shock only",28.8476385414132,"Random forest",26.7771029674125,2.9646489880043,2.07053557400074,2.21458156948599,0,0.750067418518303,-0.144045995485253,26.6330569719272
98,2020,"South and Islands",4027,8.30068002126734,68.9012888154667,17.4525549287413,316.668811921635,5.7578564703929,12,209.430659144895,0,0.140732463622616,5,22.9807548603707,22.3784514152323,0.492429341897072,3,23.4731842022678,26.4731842022678,22.4302005884814,"Ideal: pandemic shock only",23.4731842022678,"Random forest",22.4317450872531,1.04298361378639,1.04143911501468,0.492429341897072,0,0.550554271889318,0.549009773117604,22.9807548603707
